vol_id,vol_name,vol_description,vol_created_at,vol_updated_at,vol_sharing_level,vol_short_name,user_id,user_prename,user_sortname,user_affiliation
1083,R'GOD - Wave 1 - Child & Parent,Wave 1 Videos (Child and Parent),2020-03-14T23:07:35.444589Z,2025-03-05T16:35:15.877453Z,public_overview_only,NA,5032,Rebekah,Richert,"University of California, Riverside"
1084,R'GOD - Wave 6 - Child,Wave 6 Child Interview Videos,2020-03-15T03:12:09.686184Z,2025-03-05T16:35:15.890735Z,public_overview_only,R'GOD - Wave 6 - Child,5032,Rebekah,Richert,"University of California, Riverside"
1086,R'GOD - Wave 2 - Child,Child Videos for Wave 2,2020-03-17T20:31:14.084329Z,2025-03-05T16:35:15.922120Z,public_overview_only,NA,5032,Rebekah,Richert,"University of California, Riverside"
1087,STEM ID,Child interview videos,2020-03-17T20:38:45.429735Z,2025-03-05T16:35:15.935397Z,public_overview_only,NA,5032,Rebekah,Richert,"University of California, Riverside"
1088,R'GOD - Wave 4 - Child & Parent,Child and Parent Interview Videos for Wave 4,2020-03-17T20:39:07.417222Z,2025-03-05T16:35:15.948221Z,public_overview_only,NA,5032,Rebekah,Richert,"University of California, Riverside"
1089,STEM XP,Child Videos/Audios of STEM XP,2020-03-17T20:39:53.647592Z,2025-03-05T16:35:15.964356Z,public_overview_only,NA,5032,Rebekah,Richert,"University of California, Riverside"
1090,R'GOD - Wave 3 - Child,Child Wave 3 videos,2020-03-17T20:40:57.375047Z,2025-03-05T16:35:15.984585Z,public_overview_only,NA,5032,Rebekah,Richert,"University of California, Riverside"
1091,R'GOD - Wave 5 - Child,Child Interview videos for Wave 5,2020-03-17T20:42:18.576939Z,2025-03-05T16:35:15.999518Z,public_overview_only,NA,5032,Rebekah,Richert,"University of California, Riverside"
1092,ESBI - Child (Kirsten's Dissertation),Child interviews from Kirsten's dissertation (Explanatory Systems for Biological Illnesses -- ESBI),2020-03-18T01:33:27.673367Z,2025-03-05T16:35:16.014691Z,public_overview_only,NA,5032,Rebekah,Richert,"University of California, Riverside"
1100,ESBI - Parent (Kirsten's Dissertation),Parent interviews from Kirsten's dissertation (Explanatory Systems for Biological Illnesses -- ESBI),2020-03-24T03:30:06.210706Z,2025-03-05T16:35:16.146633Z,public_overview_only,NA,5032,Rebekah,Richert,"University of California, Riverside"
1117,ESBI - Colombia - Child (Kirsten's Dissertation),Child interviews from Kirsten's dissertation (Explanatory Systems for Biological Illnesses -- ESBI) in Colombia,2020-04-14T19:01:35.223814Z,2025-03-05T16:35:16.940093Z,public_overview_only,NA,5032,Rebekah,Richert,"University of California, Riverside"
1119,ESBI – Colombia - Parent (Kirsten's Dissertation),Parent interviews from Kirsten's dissertation (Explanatory Systems for Biological Illnesses -- ESBI) in Colombia,2020-04-14T23:55:44.882898Z,2025-03-05T16:35:17.023853Z,public_overview_only,NA,5032,Rebekah,Richert,"University of California, Riverside"
1126,SOVVIHP (Sarah Panameno Honor Thesis),Sarah Panameno Honor Thesis on Hispanic Parents' Views on Vaccine Hesitancy,2020-04-20T18:37:41.907183Z,2025-03-05T16:35:17.371946Z,public_overview_only,NA,5032,Rebekah,Richert,"University of California, Riverside"
1247,Developing Belief Network: Events and Outreach,"Recordings and materials from network events, including workshops.

Tasks and demographic information: N/A
Filetype: .mp4",2020-11-18T20:50:57.365604Z,2025-03-05T16:35:21.757698Z,public_overview_only,dbn_events_outreach,5032,Rebekah,Richert,"University of California, Riverside"
1414,ESBI Training Videos,Screenshared training videos of how to do checking of ESBI Transcriptions,2022-02-02T14:03:01.520951Z,2025-03-05T16:35:28.835347Z,public_overview_only,NA,5032,Rebekah,Richert,"University of California, Riverside"
1434,DBN - Yucatan - Wave 1 - Data collection,"This volume contains media files from parents, children, and general-population adults in Yucatan, Mexico.",2022-03-10T21:28:50.072486Z,2025-03-05T16:35:29.772082Z,public_overview_only,NA,5032,Rebekah,Richert,"University of California, Riverside"
1435,DBN - California - Wave 1 - Data collection,"This volume contains media files from parents, children, and general-population adults in California.",2022-03-10T21:46:42.277554Z,2025-03-05T16:35:29.896471Z,public_overview_only,NA,5032,Rebekah,Richert,"University of California, Riverside"
1610,DBN - California - Wave 2 - Data Collection,"This volume contains media files from parents, children, and general-population adults in California.",2023-06-07T22:57:41.992586Z,2025-03-05T16:35:38.575354Z,public_overview_only,NA,5032,Rebekah,Richert,"University of California, Riverside"
1743,DBN_W1_US_UCR_PP,Folders include the cleaned and formatted data from the DBN wave 1 US UCR parent protocol and parent sibling protocol for all the samples from US as of now May 20th 2024,2024-05-22T15:40:35.556667Z,2025-03-05T16:35:46.712040Z,public_overview_only,NA,5032,Rebekah,Richert,"University of California, Riverside"
