vol_id,vol_name,vol_description,vol_created_at,vol_updated_at,vol_sharing_level,vol_short_name,user_id,user_prename,user_sortname,user_affiliation
776,"Walking, Exploration, and Language in High and Low Risk Infants","The development of walking provides infants with new opportunities for exploring the environment and interacting with objects and people; and these new opportunities in turn create contexts for the development of language and communication. Because we currently lack a detailed understanding of the way in which this complex series of events unfolds in typical development or of how delays in walking affects these events, this research will focus on how the development of walking influences infants' exploration and communication and adults' communication to infants, and how these changes in infant/adult communication impact children's later language skills. We will compare these developments in infants at heightened risk for developmental delay (infants with an older sibling diagnosed with Autism Spectrum Disorder) to those in infants with no such risk as they grow from 6 to 36 months of age in order to provide information that will facilitate recognition of developmental delays and design of early intervention.",2018-10-02T22:24:44.035610Z,2025-03-05T16:35:03.577312Z,public_overview_only,WalkTalk,334,Jana,Iverson,Boston University
1148,Gait trials for Leah,Example videos of gait trials from WalkTalk study,2020-07-01T17:07:19.971143Z,2025-03-05T16:35:18.090144Z,public_overview_only,NA,334,Jana,Iverson,Boston University
1175,Cascades in action: How the transition to walking shapes caregiver communication during everyday interactions,"New motor skills supply infants with new possibilities for action and have consequences for development in unexpected places. For example, the transition from crawling to walking is accompanied by gains in other abilities—better ways to move, see the world, and engage in social interactions (e.g., Adolph & Tamis-LeMonda, 2014). Do the developmental changes associated with walking extend to the communicative behaviors of caregivers? Thirty infants (14 boys, 16 girls; 93% White, not Hispanic or Latino) and their caregivers (84% held a college degree or higher) were observed during everyday activities at home during the two-month window surrounding the onset of walking (M infant age = 11.98 months, range = 8.74-14.86). Using a cross-domain coding system, we tracked change in the rates of co-occurrence between infants’ locomotor actions and caregivers’ concurrent language and gesture input. We examined these relations on two timescales—across developmental time, as infants transitioned from crawling to walking, and in real time based on moment-to-moment differences in infant posture. A consistent pattern of results emerged: compared to crawling, bouts of infant walking were more likely to co-occur with caregiver language and gestures that either requested or described movement or provided information about objects. An effect of infants’ real-time behavior was also discovered, such that infants were more likely to hear language from their caregivers when they moved while upright compared to prone. Taken together, findings suggest that the emergence of walking reorganizes the infant-caregiver dyad and sets in motion a developmental cascade that shapes the communication caregivers provide.",2020-08-24T18:22:53.651918Z,2025-03-05T16:35:19.625810Z,public,MomComm,334,Jana,Iverson,Boston University
1302,WalkTalk Coding Training for Dr. Rujuta Wilson,This is a collection of videos for use in coding training.,2021-03-29T21:19:47.354977Z,2025-03-05T16:35:24.154837Z,public_overview_only,NA,334,Jana,Iverson,Boston University
1303,"SRCD 2021 Symposium, Dynamics of the dyad: Reciprocal relations between infant action and caregiver input",Video from session,2021-04-09T16:34:09.636251Z,2025-03-05T16:35:24.258483Z,public,"SRCD 2021 Symposium, Dynamics of the Dyad",334,Jana,Iverson,Boston University
1330,Equifinality in infancy: The many paths to walking,"Many different pathways can lead to the same result or developmental outcome. What are the developmental routes that result in the onset of walking? In this longitudinal study, we documented patterns of infant locomotion during everyday activities at home for 30 pre-walking infants. Using a milestone-based design, we focused on observations spanning the two months before the onset of walking (M age at walk onset = 11.98, SD = 1.27). We examined how much time infants spent in motion and when they moved, whether they were more likely to do so while prone (crawling) or upright with support (cruising or supported walking). Results showed immense variability in infants’ practice regimes en route to walking—some infants spent relatively similar amounts of time crawling, cruising, and supported walking at each session, others preferred one method of travel over the alternatives, and some switched between different types of locomotion from session to session. In general, however, infants spent a larger share of their movement time in upright positions compared to prone. Finally, our densely sampled dataset revealed a clear feature of locomotor development: infants follow many distinct and variable paths to walk onset, regardless of the age at which it is attained.",2021-06-24T12:34:10.904256Z,2025-03-05T16:35:25.284701Z,public_overview_only,Pre-Walkers,334,Jana,Iverson,Boston University
1361,Dynamics of the dyad: How mothers and infants co-construct interaction spaces during object play,"Studies of dyadic interaction often examine infants’ social exchanges with their caregivers in settings that constrain their physical properties (e.g., infant posture, fixed seating location for infants and adults). Methodological decisions about the physical arrangements of interaction, however, may limit our ability to understand how posture and position shape them. Here we focused on these embodied properties of dyadic interaction in the context of object play. We followed 30 mother-infant dyads across the first year of life (at 3, 6, 9, and 12 months) and observed them during five minutes of play with a standard set of toys. Using an interval-based coding system, we measured developmental change in infant posture, how mothers and infants positioned themselves relative to one another, and how they populated interaction spaces with objects. Results showed that mother-infant dyads co-constructed interaction spaces and that the contributions of each partner changed across development. Dyads progressively adopted a broader spatial co-orientation during play (e.g., positioned at right angles) across the first year. Moreover, advances in infants’ postural skills, particularly increases in the use of independent sitting in real time, uniquely predicted change in dyadic co-orientation and infants’ actions with objects, independent of age. Taken together, we show that the embodied properties of dyadic object play help determine how interactions are physically organized and unfold, both in real time and across the first year of life.",2021-09-18T12:31:44.866820Z,2025-03-05T16:35:26.314759Z,public,PlaySpace,334,Jana,Iverson,Boston University
1502,Building spaces for play: How mothers design and explore new play environments with pre-walking and walking infants,"The physical environment is the backdrop for infant development. Yet researchers know little about how infants’ spaces come to be. For infants, play spaces are typically structured by caregivers who choose objects, furnishings, and their organization. As infants’ locomotor skills develop so does their agency for engaging with space. Learning to walk, for example, changes how infants interact within the environment. Compared to pre-walkers, walkers move more, travel more, and spend more time playing at a distance from caregivers. As a result, caregivers likely update the arrangements of infants’ spaces in response to an advancing repertoire for action. But how do caregivers build spaces for infant play? Does infant motor ability shape the spaces caregivers construct? This dissertation introduced a novel paradigm to examine how mothers of pre-walking and walking infants created a new play space and engaged in play in different environments. We observed 52 12-month-old infants (35 pre-walkers, 17 walkers) and their mothers. Mothers were asked to design a playroom using a set of building blocks in an empty room. We examined relations among infants’ locomotor status, mothers’ design choices, and patterns of infant and mother behavior during play (eight minutes in an identically organized, standard playroom; eight minutes in mother-designed playrooms). Mothers built spacious playrooms for pre-walkers (multiple constructions spanning a large area) and concentrated playrooms for walkers (one construction covering a small area). In the standard playroom, walkers moved more, traveled more, and engaged in more complex patterns of interpersonal distance to mothers compared to pre-walkers. Mothers directed similar amounts of language and gesture to infants, but communicated more frequently while infants were moving. In mother-designed playrooms, patterns of infant and mother behavior were similar. Differences in mothers’ playroom design (indexed by built area) only related to one behavior: infants generated more room layout changes (by moving blocks) when playrooms were larger. Taken together, this study expands our understanding of how infant motor development shapes caregiver behavior by extending connections to spatial construction. Most importantly, we contribute new insights about the dynamics of infant and caregiver behavior as a process embedded in the physical environment.",2022-07-24T18:15:48.482424Z,2025-03-05T16:35:33.432148Z,public_overview_only,PlayRoom,334,Jana,Iverson,Boston University
1689,Breakdowns and Repairs: Communication Initiation and Effectiveness in Infants With and Without an Older Sibling with Autism,Coding manual for associated paper (pdf).,2024-01-25T19:22:17.193300Z,2025-03-05T16:35:43.003125Z,public_overview_only,Repairs and Breakdowns Coding Manual,334,Jana,Iverson,Boston University
1805,"ASD, Walking, & Computer Vision","Collaboration across BU & MIT to employ computer vision/AI techniques to assess aspects of walking and gait in a sample of 12- to 18-month-old infants at typical vs. elevated likelihood for developing ASD. 

This is a follow-up project based on findings from Calabretta, Schneider, & Iverson (2022) Autism Research.",2024-10-20T15:30:41.827308Z,2025-03-05T16:35:48.989518Z,public_overview_only,ASDWalkers,334,Jana,Iverson,Boston University
