vol_id,vol_name,vol_description,vol_created_at,vol_updated_at,vol_sharing_level,vol_short_name,user_id,user_prename,user_sortname,user_affiliation
47,Examples of rhythmical stereotypical behaviors at 4 and 7 months,One female infant is shown in two clips displaying rhythmic stereotypical behaviors at 4 months of age (1 minute) and at 7 months of age (2 minutes). The second clip shows her alternating between rhythmic movements of the hands and attempts at voluntary grasping with one hand.,2014-08-25T20:28:44.529043Z,2025-03-05T16:34:41.811796Z,public,NA,288,William,Fabricius,Arizona State University
98,Absence of Construct Validity in Standard False Belief Tasks,"False belief tasks are used to assess theory of mind in infants, young children, individuals with autism, and chimpanzees. However, the construct validity of the tasks has not been established because it is possible to pass the tasks without attributing a false belief to the agent. The standard tasks have two response options, one corresponding to the agent's false belief and the other corresponding to the current real state of affairs. Children could simply reason that the agent cannot see the current real state of affairs, thus the agent does not know, and thus the agent will ""get it wrong."" Because the only ""wrong"" option in the standard tasks is also the false belief option, children using this reasoning would choose the false belief option by default. Fabricius and Khalil (2003) labeled this ""perceptual access reasoning"" (PAR) and tested it using 3-option versions of the false belief tasks where there were two ""wrong"" options: the false belief option and an irrelevant option.  PAR predicts that young children who pass the standard, 2-option false belief tasks would choose randomly between the false belief and irrelevant options in the 3-option tasks. Fabricius and Khalil (2003) found evidence in favor of PAR; however, Perner and Horn (2003), found evidence against it and in favor of the validity of the false belief tasks. 

We conducted seven replication attempts (N = 165) using Perner and Horn’s methods, and we employed the ""continuously cumulating meta-analytic” (CCMA) approach to supply a test of replication with high power. We found strong evidence that Perner and Horn's original findings failed to replicate, but Fabricius and Khalil's original findings did replicate, casting serious doubt on the validity of the standard false belief tasks. The videos and the data from the 7th study are presented here. The procedures from the other six studies are presented in the materials section.

The video below shows a 4-year-old passing the standard, 2-option Typical box (""Smarties"") false belief task but, in accord with PAR, passing one of the three 3-option tasks (Neutral box) and choosing the irrelevant alternatives in the other two 3-option tasks (Location and Typical box).",2014-12-08T19:43:59.162394Z,2025-03-05T16:34:42.864888Z,public,False Belief,288,William,Fabricius,Arizona State University
241,Examples of True Belief and False Belief Contents tasks with 4-year-olds,"We use a standard Contents False Belief (FB) task paired with a Contents True Belief (TB) task to assess children’s Belief Understanding. In each task, children are asked the test question (“What will the other person think is in the box?” and are asked to justify their answers (“Why will he think _____ is inside the box”?). The order of the TB and FB tasks are counterbalanced across children. 

Note: The “Highlights” show children answering the TB test question. Go to the individual participants' folder (just below the ""Highlights"" section under ""Data"") in order to see the video which shows the entirety of the TB and FB tasks. The full data forms and task scripts are available in the ""Materials"" folder. 

One child illustrates Reality Reasoning (RR). He fails the FB task and passes the TB task. In both he says that the other person will “get it right” and think that the actual contents are in the box, and justifies his answers by saying, in effect, “because that’s what’s in there.”

One child illustrates Perceptual Access Reasoning (PAR). He passes the FB task and fails the TB task. In both cases he says that the other person will “get it wrong” and think that what isn’t in the box is in there (crayons in false belief, key in true belief), and justifies his answers by saying, in effect, “because he doesn’t know what’s in there.”

One child illustrates Belief Reasoning (BR). He passes the FB task and passes the TB task. In both cases he says that the other person will think the typical contents are in the box, and justifies his answers by saying, “because it’s a [crayon / M&M’s] box.”

In a large (N = 161) longitudinal study of ours, all children at 4 ½ and at 6 years of age could be reliably classified as using RR, a mixture of RR & PAR, PAR, or BR. Scoring criteria are available upon request.",2016-05-27T22:46:38.012741Z,2025-03-05T16:34:47.386487Z,public,Belief Understanding Examples,288,William,Fabricius,Arizona State University
838,Study 5 Reveal-Search Hallway Sanya's Honors Thesis,"Reveal Search Tasks (Hallway, Rooms, Rods, Hallway Open) Videos",2019-01-29T21:06:43.470854Z,2025-03-05T16:35:05.116395Z,public_overview_only,NA,288,William,Fabricius,Arizona State University
839,"Study 2 Sage's Honors Thesis Hide-2, Reveal-2",Two Trials,2019-01-29T22:21:03.903561Z,2025-03-05T16:35:05.143006Z,public_overview_only,NA,288,William,Fabricius,Arizona State University
921,Study 6 Reveal-Look Automatic Doors,Automatic Doors,2019-06-05T20:53:35.304094Z,2025-03-05T16:35:09.056893Z,public_overview_only,NA,288,William,Fabricius,Arizona State University
925,Study 3 (Look-Reveal),Look-Reveal,2019-06-07T20:46:50.117782Z,2025-03-05T16:35:09.127867Z,public_overview_only,NA,288,William,Fabricius,Arizona State University
926,"Study 4 (Reveal-Search, Reveal-Look, Hide-Search)","Reveal-Search, Reveal-Look, Hide-Search",2019-06-07T20:51:29.464989Z,2025-03-05T16:35:09.140836Z,public_overview_only,NA,288,William,Fabricius,Arizona State University
1027,"Study 1 (Hide 3, Reveal 3, Reveal 2) N = 45","Hide 3, Reveal 3, Reveal 2",2019-11-22T00:16:46.912043Z,2025-03-05T16:35:13.940310Z,public_overview_only,NA,288,William,Fabricius,Arizona State University
1028,"Study 1A (Reveal-Search, Reveal-Look, Hide-Search)","Reveal-Search, Reveal-Look, Hide-Search, N = 12",2019-11-22T00:17:39.483433Z,2025-03-05T16:35:13.953432Z,public_overview_only,NA,288,William,Fabricius,Arizona State University
